Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1752688,54359,99773,28510,8161
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3802445,284286,294431,213483,20272
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5555133,338645,394204,241993,28433
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US04,4,Arizona,876881,27680,48698,14403,4052
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US04,4,Arizona,1924731,137023,151369,113692,9670
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US04,4,Arizona,2801612,164703,200067,128095,13722
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US04,4,Arizona,883572,26920,51893,14218,4146
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US04,4,Arizona,1881527,148937,143844,101622,10688
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US04,4,Arizona,2765099,175857,195737,115840,14834
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1760453,54600,100591,28621,8198
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3806258,285960,295213,215314,20358
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5566711,340560,395804,243935,28556
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US04,4,Arizona,890440,28366,49883,14821,4178
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US04,4,Arizona,1930657,141087,153175,118250,9940
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US04,4,Arizona,2821097,169453,203058,133071,14118
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US04,4,Arizona,898020,27643,53134,14649,4240
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US04,4,Arizona,1887934,153648,145770,105588,10937
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US04,4,Arizona,2785954,181291,198904,120237,15177
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1788460,56009,103017,29470,8418
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3818591,294735,298945,223838,20877
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5607051,350744,401962,253308,29295
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US04,4,Arizona,907587,29130,51355,15212,4271
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US04,4,Arizona,1944299,146299,155543,123165,10205
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US04,4,Arizona,2851886,175429,206898,138377,14476
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US04,4,Arizona,915417,28500,54765,15151,4402
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US04,4,Arizona,1899879,158951,147943,110235,11276
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US04,4,Arizona,2815296,187451,202708,125386,15678
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1823004,57630,106120,30363,8673
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3844178,305250,303486,233400,21481
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5667182,362880,409606,263763,30154
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US04,4,Arizona,925176,30078,52763,15564,4410
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US04,4,Arizona,1954949,151190,157637,128223,10594
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US04,4,Arizona,2880125,181268,210400,143787,15004
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US04,4,Arizona,932096,29438,56063,15480,4499
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US04,4,Arizona,1910014,163979,149444,114949,11568
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US04,4,Arizona,2842110,193417,205507,130429,16067
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1857272,59516,108826,31044,8909
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3864963,315169,307081,243172,22162
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5722235,374685,415907,274216,31071
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US04,4,Arizona,944932,31083,54101,16073,4554
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US04,4,Arizona,1971348,156884,159756,133773,10970
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US04,4,Arizona,2916280,187967,213857,149846,15524
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US04,4,Arizona,952375,30599,57411,16034,4683
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US04,4,Arizona,1925597,169949,151722,120252,11896
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US04,4,Arizona,2877972,200548,209133,136286,16579
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1897307,61682,111512,32107,9237
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3896945,326833,311478,254025,22866
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5794252,388515,422990,286132,32103
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US04,4,Arizona,964031,32267,55441,16602,4731
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US04,4,Arizona,1989301,163536,161883,139714,11304
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US04,4,Arizona,2953332,195803,217324,156316,16035
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US04,4,Arizona,971735,31714,58730,16617,4851
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US04,4,Arizona,1940961,176198,153297,125918,12226
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US04,4,Arizona,2912696,207912,212027,142535,17077
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US04,4,Arizona,1935766,63981,114171,33219,9582
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,4,Arizona,3930262,339734,315180,265632,23530
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US04,4,Arizona,5866028,403715,429351,298851,33112
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US05,5,Arkansas,79847,3693,4178,1122,615
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1128492,243884,22258,23008,3528
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US05,5,Arkansas,1208339,247577,26436,24130,4143
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US05,5,Arkansas,91293,4016,4691,1254,826
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1088487,220825,21336,20675,3628
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US05,5,Arkansas,1179780,224841,26027,21929,4454
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,171140,7709,8869,2376,1441
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2216979,464709,43594,43683,7156
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2388119,472418,52463,46059,8597
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US05,5,Arkansas,79847,3693,4178,1122,615
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1128500,243898,22256,23008,3528
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US05,5,Arkansas,1208347,247591,26434,24130,4143
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US05,5,Arkansas,91293,4016,4691,1254,826
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1088493,220839,21336,20675,3628
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US05,5,Arkansas,1179786,224855,26027,21929,4454
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,171140,7709,8869,2376,1441
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2216993,464737,43592,43683,7156
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2388133,472446,52461,46059,8597
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US05,5,Arkansas,80529,3708,4200,1125,626
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1130031,244649,22360,23279,3611
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US05,5,Arkansas,1210560,248357,26560,24404,4237
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US05,5,Arkansas,91959,4035,4704,1253,825
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1090007,221610,21392,20953,3739
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US05,5,Arkansas,1181966,225645,26096,22206,4564
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,172488,7743,8904,2378,1451
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2220038,466259,43752,44232,7350
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2392526,474002,52656,46610,8801
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US05,5,Arkansas,83237,3744,4309,1122,643
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1132884,246126,22771,24416,3846
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US05,5,Arkansas,1216121,249870,27080,25538,4489
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US05,5,Arkansas,94706,4163,4787,1250,813
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1092932,223090,21821,22092,3946
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US05,5,Arkansas,1187638,227253,26608,23342,4759
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,177943,7907,9096,2372,1456
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2225816,469216,44592,46508,7792
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2403759,477123,53688,48880,9248
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US05,5,Arkansas,85959,3882,4458,1141,668
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1133442,247372,23258,25569,3987
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US05,5,Arkansas,1219401,251254,27716,26710,4655
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US05,5,Arkansas,97334,4311,4932,1238,825
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1093450,224175,22301,23439,4124
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US05,5,Arkansas,1190784,228486,27233,24677,4949
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,183293,8193,9390,2379,1493
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2226892,471547,45559,49008,8111
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2410185,479740,54949,51387,9604
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US05,5,Arkansas,88342,3955,4614,1169,671
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1132996,249004,23683,26660,4168
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US05,5,Arkansas,1221338,252959,28297,27829,4839
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US05,5,Arkansas,99323,4455,4994,1280,810
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1093077,225755,22714,24469,4422
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US05,5,Arkansas,1192400,230210,27708,25749,5232
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,187665,8410,9608,2449,1481
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2226073,474759,46397,51129,8590
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2413738,483169,56005,53578,10071
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US05,5,Arkansas,90754,4065,4770,1207,698
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1132257,250491,24124,27723,4423
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US05,5,Arkansas,1223011,254556,28894,28930,5121
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US05,5,Arkansas,101457,4601,5122,1317,812
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1092813,227541,23089,25436,4720
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US05,5,Arkansas,1194270,232142,28211,26753,5532
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,192211,8666,9892,2524,1510
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2225070,478032,47213,53159,9143
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2417281,486698,57105,55683,10653
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US05,5,Arkansas,93379,4184,4910,1261,713
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US05,5,Arkansas,1132905,251804,24568,28793,4626
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US05,5,Arkansas,1226284,255988,29478,30054,5339
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US05,5,Arkansas,103668,4776,5301,1359,851
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US05,5,Arkansas,1093146,229467,23559,26588,4986
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US05,5,Arkansas,1196814,234243,28860,27947,5837
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US05,5,Arkansas,197047,8960,10211,2620,1564
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,5,Arkansas,2226051,481271,48127,55381,9612
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US05,5,Arkansas,2423098,490231,58338,58001,11176
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US06,6,California,6401029,206636,313536,183965,42647
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US06,6,California,7946198,1243951,199074,2800140,119285
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US06,6,California,14347227,1450587,512610,2984105,161932
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US06,6,California,6543945,197168,327468,181172,42621
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US06,6,California,7869742,1208500,186663,2541793,115483
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US06,6,California,14413687,1405668,514131,2722965,158104
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US06,6,California,12944974,403804,641004,365137,85268
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,6,California,15815940,2452451,385737,5341933,234768
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US06,6,California,28760914,2856255,1026741,5707070,320036
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US06,6,California,6401056,206636,313537,183965,42647
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US06,6,California,7946330,1244017,199077,2800153,119289
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US06,6,California,14347386,1450653,512614,2984118,161936
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US06,6,California,6544054,197168,327470,181173,42622
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US06,6,California,7869845,1208571,186663,2541804,115490
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US06,6,California,14413899,1405739,514133,2722977,158112
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US06,6,California,12945110,403804,641007,365138,85269
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,6,California,15816175,2452588,385740,5341957,234779
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US06,6,California,28761285,2856392,1026747,5707095,320048
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US06,6,California,6429810,207366,314602,184643,42734
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US06,6,California,7944379,1245601,199316,2816326,119743
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US06,6,California,14374189,1452967,513918,3000969,162477
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US06,6,California,6567495,197988,328573,181631,42564
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US06,6,California,7868581,1208847,186993,2555905,115628
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US06,6,California,14436076,1406835,515566,2737536,158192
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US06,6,California,12997305,405354,643175,366274,85298
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,6,California,15812960,2454448,386309,5372231,235371
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US06,6,California,28810265,2859802,1029484,5738505,320669
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US06,6,California,6553708,211162,318469,187913,43469
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US06,6,California,7936940,1253169,200008,2885063,122108
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US06,6,California,14490648,1464331,518477,3072976,165577
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US06,6,California,6678640,201808,331932,185141,43481
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US06,6,California,7870596,1217073,187644,2617241,118288
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US06,6,California,14549236,1418881,519576,2802382,161769
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US06,6,California,13232348,412970,650401,373054,86950
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,6,California,15807536,2470242,387652,5502304,240396
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US06,6,California,29039884,2883212,1038053,5875358,327346
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US06,6,California,6664550,214663,321897,191427,44286
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US06,6,California,7932909,1260116,200885,2956290,124678
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US06,6,California,14597459,1474779,522782,3147717,168964
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US06,6,California,6776312,205702,335015,188676,44281
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US06,6,California,7879431,1225769,188658,2682013,120636
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US06,6,California,14655743,1431471,523673,2870689,164917
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US06,6,California,13440862,420365,656912,380103,88567
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,6,California,15812340,2485885,389543,5638303,245314
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US06,6,California,29253202,2906250,1046455,6018406,333881
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US06,6,California,6770599,218543,325477,194901,45106
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US06,6,California,7928913,1266644,201617,3035432,127358
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US06,6,California,14699512,1485187,527094,3230333,172464
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US06,6,California,6871177,209517,338590,192225,45047
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US06,6,California,7883968,1233322,189447,2754265,123294
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US06,6,California,14755145,1442839,528037,2946490,168341
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US06,6,California,13641776,428060,664067,387126,90153
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,6,California,15812881,2499966,391064,5789697,250652
